trace_id,requirement_id,source_requirement_id,screen_id,route_id,route,state_id,platform,viewport,text_scale,test_id,golden_id,golden_sha256,design_node_id,device_evidence_id,expected_result,evidence_path,evidence_sha256,proof_kind,status,cta_id,cta_enabled,handler_ref,feature_flag,accessibility_journey_id,owner,verified_at,reviewer,notes
UI031-TRACE-SCREEN-ST-15,UI031-VIS-SCREEN-ST-15,N/A,ST-15,RT-011,/vets/map | /rescue/map,ST-15,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2371,N/A,ST-15 Location Permission Needed appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,cross-module,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2117;proof_id=W3-CAN-ST-15-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-16,UI031-VIS-SCREEN-ST-16,N/A,ST-16,N/A,N/A,ST-16,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2412,N/A,ST-16 Media Upload Failure appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,cross-module,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2150;proof_id=W3-CAN-ST-16-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-17,UI031-VIS-SCREEN-ST-17,N/A,ST-17,RT-005,/auth/otp,ST-17,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2464,N/A,ST-17 OTP Expired appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2194;proof_id=W3-CAN-ST-17-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-18,UI031-VIS-SCREEN-ST-18,N/A,ST-18,N/A,/rescue/cases/:caseId/comment,ST-18,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2492,N/A,ST-18 Comment Send Failure appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2223;proof_id=W3-CAN-ST-18-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-19,UI031-VIS-SCREEN-ST-19,N/A,ST-19,RT-032,proposed:/adoption/requests/new,ST-19,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2544,N/A,ST-19 Adoption Request Failure appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2269;proof_id=W3-CAN-ST-19-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-20,UI031-VIS-SCREEN-ST-20,N/A,ST-20,RT-034,proposed:/adoption/requests,ST-20,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2581,N/A,ST-20 Empty My Adoption Requests appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2302;proof_id=W3-CAN-ST-20-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-21,UI031-VIS-SCREEN-ST-21,N/A,ST-21,RT-033,proposed:/adoption/requests/:id/chat,ST-21,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2615,N/A,ST-21 Chat Send Failure appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2334;proof_id=W3-CAN-ST-21-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-22,UI031-VIS-SCREEN-ST-22,N/A,ST-22,N/A,/rescue/cases/:caseId/status,ST-22,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2636,N/A,ST-22 Status Update Success appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2356;proof_id=W3-CAN-ST-22-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-23,UI031-VIS-SCREEN-ST-23,N/A,ST-23,RT-011,/vets/map | /rescue/map,ST-23,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2679,N/A,ST-23 Map Service Unavailable appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,cross-module,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2393;proof_id=W3-CAN-ST-23-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-SCREEN-ST-24,UI031-VIS-SCREEN-ST-24,N/A,ST-24,RT-017,/notifications,ST-24,DESIGN,390x844,1.0,N/A,N/A,N/A,462:2753,N/A,ST-24 Empty Notifications appears exactly once in the v0.31 denominator and preserves its locked scope,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,SCREEN_W3_DESIGN,PASS,N/A,N/A,N/A,N/A,N/A,notifications,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,screen-denominator;classification=STATE_REFERENCE;source_node=442:2455;proof_id=W3-CAN-ST-24-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-001,UI031-NAV-RT-001,N/A,P1-01,RT-001,/launch,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:6,N/A,Launch resolves onboarding or authenticated entry without entering a shell branch,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,onboarding,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-001;verified_contract=Launch remains a public root route;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-002,UI031-NAV-RT-002,N/A,P1-01,RT-002,/onboarding,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:6,N/A,Onboarding remains root-level and preserves the local pet draft across auth navigation,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,onboarding,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-002;verified_contract=Onboarding remains a public root route and draft flow is retained;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-003,UI031-NAV-RT-003,N/A,P1-02,RT-003,/auth/login,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart;mobile/test/features/auth/auth_return_route_test.dart,N/A,N/A,442:23,N/A,Login accepts only a safe returnTo and reaches the requested protected destination after authentication,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-003;verified_contract=Login query and safe returnTo are retained;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-004,UI031-NAV-RT-004,N/A,P1-03,RT-004,/auth/register,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:47,N/A,Register preserves safe returnTo and sends a successful registration to OTP,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-004;verified_contract=Register query and safe returnTo are retained;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-005,UI031-NAV-RT-005,N/A,P1-04,RT-005,/auth/otp,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:73,N/A,OTP preserves expiry resend and safe returnTo parameters then restores the authenticated destination,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-005;verified_contract=OTP timestamps and safe returnTo are retained;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-006,UI031-NAV-RT-006,N/A,P1-07,RT-006,/pets,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:198,N/A,Home is the HOME branch root and retains branch state when another tab is selected,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-006;verified_contract=Home is branch 0 and retains state;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-007,UI031-NAV-RT-007,N/A,P1-05,RT-007,/pets/list,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:102,N/A,Pet list is a HOME child and returns to the HOME root on branch reselect,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-007;verified_contract=Home child restores and reselects to root;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-008,UI031-NAV-RT-008,N/A,P1-06,RT-008,/pets/create,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:151,N/A,Pet create opens above the shell and returns only to an allowlisted route,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-008;verified_contract=Pet create is a root pushed route with allowlisted returnTo;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-009,UI031-NAV-RT-009,N/A,P1-06,RT-009,/pets/:id/edit,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:151,N/A,Pet edit opens above the shell and preserves a safe returnTo,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-009;verified_contract=Pet edit is a root pushed route with allowlisted returnTo;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-010,UI031-NAV-RT-010,N/A,P1-05,RT-010,/pets/:id,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:102,N/A,Pet detail opens above the shell and back restores the originating branch,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-010;verified_contract=Pet detail is a root pushed route;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-011,UI031-NAV-RT-011,N/A,P1-08,RT-011,/vets/map,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart;mobile/test/features/vets/vet_map_screen_test.dart,N/A,N/A,442:275,N/A,Vet map is the VET branch root and retains map filter and sheet state,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,vets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-011;verified_contract=Vet map is branch 1 root;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-012,UI031-NAV-RT-012,N/A,P1-09,RT-012,/vets/list,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:357,N/A,Vet list is a VET child and back or reselect returns to /vets/map with state preserved,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,vets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-012;verified_contract=Vet list is retained inside branch 1;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-013,UI031-NAV-RT-013,N/A,P1-10,RT-013,/vets/:id,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart;mobile/test/features/vets/vet_detail_navigation_test.dart,N/A,N/A,442:430,N/A,Vet detail opens above the shell and defaults its safe return path to /vets/list,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,vets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-013;verified_contract=Vet detail uses a safe caller return;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-014,UI031-NAV-RT-014,N/A,P1-12,RT-014,/health,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:516,N/A,Health timeline is the HEALTH branch root and retains selected pet and scroll state,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,health,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-014;verified_contract=Health is branch 2 root;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-015,UI031-NAV-RT-015,N/A,P1-13,RT-015,/health/events/new,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:589,N/A,Add health event opens above the shell and returns to the originating health surface,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,health,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-015;verified_contract=Health create is a root pushed route;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-016,UI031-NAV-RT-016,N/A,P1-14,RT-016,/health/reminders,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:639,N/A,Reminder calendar is a HEALTH child and restores the timeline branch on back or reselect,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,reminders,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-016;verified_contract=Reminder calendar remains a Health child;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-017,UI031-NAV-RT-017,N/A,P1-15,RT-017,/notifications,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:732,N/A,Notification center belongs to PROFILE and preserves a safe returnTo from other entry points,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,notifications,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-017;verified_contract=Notifications belong to Profile and validate returnTo;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-018,UI031-NAV-RT-018,N/A,P1-07,RT-018,/community,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:198,N/A,Community remains an honest unavailable placeholder with no fabricated data,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,community,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_PLACEHOLDER;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-018;verified_contract=Community resolves to an honest unavailable screen;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
