trace_id,status,proof_kind,test_id,golden_id,golden_sha256,design_node_id,device_evidence_id,evidence_path,evidence_sha256,verified_at,reviewer,notes_append
UI031-TRACE-ROUTE-RT-022,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-022;verified_contract=Profile is branch 4 root
UI031-TRACE-ROUTE-RT-023,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-023;verified_contract=Rescue root is branch 3 and fails closed by default
UI031-TRACE-ROUTE-RT-024,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-024;verified_contract=Rescue create has a handler and fails closed while disabled
UI031-TRACE-ROUTE-RT-025,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-025;verified_contract=Rescue details has a handler and fails closed while disabled
UI031-TRACE-ROUTE-RT-026,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-026;verified_contract=Rescue map has a handler and fails closed while disabled
UI031-TRACE-ROUTE-RT-027,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-027;verified_contract=Rescue case has a handler and fails closed while disabled
UI031-TRACE-ROUTE-RT-028,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-028;verified_contract=Rescue comment has a handler and fails closed while disabled
UI031-TRACE-ROUTE-RT-029,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-029;verified_contract=Rescue status has a handler and fails closed while disabled
UI031-TRACE-ROUTE-RT-030,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-030;verified_contract=Rescue discussion has a handler and fails closed while disabled
UI031-TRACE-ROUTE-RT-031,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-031;verified_contract=Unapproved adoption pet route is rejected and falls back safely
UI031-TRACE-ROUTE-RT-032,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-032;verified_contract=Unapproved adoption request route is rejected and falls back safely
UI031-TRACE-ROUTE-RT-033,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-033;verified_contract=Unapproved adoption chat route is rejected and falls back safely
UI031-TRACE-ROUTE-RT-034,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-034;verified_contract=Unapproved adoption requests route is rejected and falls back safely
UI031-TRACE-ROUTE-RT-035,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-035;verified_contract=Unapproved notification preferences route is rejected and falls back safely
UI031-TRACE-ROUTE-RT-036,PASS,ROUTE_FOCUSED_TEST,mobile/test/features/vets/day25_vet_feature_test.dart;mobile/test/features/vets/vet_screens_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-036;verified_contract=Vet review opens as a modal and refreshes on success
UI031-TRACE-ROUTE-RB-001,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-001;verified_contract=Every protected route family redirects guests with encoded returnTo
UI031-TRACE-ROUTE-RB-002,PASS,ROUTE_FOCUSED_TEST,mobile/test/features/auth/auth_return_route_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-002;verified_contract=External malformed and unknown returnTo values are rejected
UI031-TRACE-ROUTE-RB-003,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-003;verified_contract=Five indexed branches retain child navigation state
UI031-TRACE-ROUTE-RB-004,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-004;verified_contract=Active child reselect pops only that branch to root
UI031-TRACE-ROUTE-RB-005,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-005;verified_contract=Visible root reselect scrolls its primary controller to zero
UI031-TRACE-ROUTE-RB-006,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-006;verified_contract=Android root back is unhandled by the router and delegates to system exit
UI031-TRACE-ROUTE-RB-007,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-007;verified_contract=iOS pushed route uses CupertinoPage and enables pop gesture
UI031-TRACE-ROUTE-RB-008,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-008;verified_contract=Authenticated unknown route renders a safe in-app fallback
UI031-TRACE-CTA-P1-07-DISMISS-REMINDER,PASS,CTA_FOCUSED_TEST,mobile/test/features/pets/pet_navigation_test.dart#Pet home defer CTA snoozes a real reminder by one hour,N/A,N/A,442:198,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W6/B/root-verification/codex-rtk-safe-20260721-182731-d5444ca8.raw.txt,981C814AC4D525034918954B8F32068D25923CC657AF529A0D8FCAF4EB271F92,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-07-DISMISS-REMINDER;cta_test_status=PASS
UI031-TRACE-CTA-P2-01-POST-ALERT,PASS,CTA_FAIL_CLOSED_TEST_AND_GOLDEN,mobile/test/features/rescue/rescue_home_screen_test.dart#rescue home fails closed without fabricated cases,mobile/test/visual/goldens/ui-v031-rescue/rescue-staged-390x844.png,9FEC9128DB8C95B049720BA217C03F6F4451E48AABF4ED9FA492B680418E6DF6,442:855,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W6/trace-row-reconciliation-20260722/rescue-cta-and-golden-6-pass.raw.txt,CF913C529B7B64B01DDB55FCAD8CBD35A196119271B98E9E4F2FBEED930CAFB1,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P2-01-POST-ALERT;cta_test_status=PASS
UI031-TRACE-CTA-NAV-HOME,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:198,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-HOME.json,73FC93893E0EC584E137B11EF0AEB0921951954E63AD307EF8F5FBDC31CA68F0,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-HOME;cta_test_status=PASS
UI031-TRACE-CTA-NAV-VET,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:275,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-VET.json,0219B744C09BA2CDCFBBD2B2CE8EC9AC952371F47E41418910C3657917AF5911,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-VET;cta_test_status=PASS
UI031-TRACE-CTA-NAV-HEALTH,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:516,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-HEALTH.json,03C15486655C0AA0DE38724A7C760B25291BEB835A151FD90C70B33218FECF9C,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-HEALTH;cta_test_status=PASS
UI031-TRACE-CTA-NAV-RESCUE,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:855,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-RESCUE.json,53F4DC2719C24A65BAD72F0455BE95522D1C2006244390B8C2D1A0125D50D45C,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-RESCUE;cta_test_status=PASS
UI031-TRACE-CTA-NAV-PROFILE,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:792,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-PROFILE.json,3FDEE0944BDAD38459E1109B1EF940115BB5929A81F7FE44AB4474173CEF851E,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-PROFILE;cta_test_status=PASS
UI031-TRACE-CTA-P1-01-CONTINUE,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/widget_test.dart#onboarding continue stores draft and opens register,N/A,N/A,442:6,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-01-CONTINUE.json,3F1AF302A53DBFD6F58343CA786779388DBCE5E4E0BC26CEF2E18D602A490F25,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-01-CONTINUE;cta_test_status=PASS
UI031-TRACE-CTA-P1-01-LOGIN,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/onboarding/onboarding_screen_test.dart#onboarding restores local draft and skip opens login,N/A,N/A,442:6,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-01-LOGIN.json,2F8B876155EF5042FA916C5D0BAEB66C005737FA17CC9200F33D58C04E8BC3A1,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-01-LOGIN;cta_test_status=PASS
UI031-TRACE-CTA-P1-02-LOGIN,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/auth/login_screen_test.dart#login success routes to Phase 1 Home at /pets,N/A,N/A,442:23,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-02-LOGIN.json,F1C30E737D9B660E0F905A1BEE853213D879990B00B82879158C00F4F14A3609,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-02-LOGIN;cta_test_status=PASS
UI031-TRACE-CTA-P1-02-REGISTER,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/auth/login_screen_test.dart#register link passes the entered email only,N/A,N/A,442:23,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-02-REGISTER.json,DA2E60EF2F5FE3D9241E9B6FF152483328A2B207315CA3436D015160C5156408,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-02-REGISTER;cta_test_status=PASS
UI031-TRACE-CTA-P1-02-FORGOT,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/auth/login_screen_test.dart#login shows v0.27 content and keeps API error inline,N/A,N/A,442:23,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-02-FORGOT.json,B6038961B2B706176955F5851AF35A1510382F3959019EAC74E7A3AB5AAE3051,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-02-FORGOT;cta_test_status=PASS
UI031-TRACE-CTA-P1-03-CREATE,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/auth/register_screen_test.dart#Register success routes to OTP with verification window,N/A,N/A,442:47,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-03-CREATE.json,BFA5AC3D08C5043F10A697D71411AEF5E0573DC9FC6654B358927150840E6CFC,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-03-CREATE;cta_test_status=PASS
UI031-TRACE-CTA-P1-03-LOGIN,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:47,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-03-LOGIN.json,3E272C8BE9EAFB2247D8B020739A12B42CE36052DC5F857B058359CF39DA4289,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-03-LOGIN;cta_test_status=PASS
UI031-TRACE-CTA-P1-04-VERIFY,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/auth/otp_screen_test.dart#OTP success persists session atomically and routes to Home,N/A,N/A,442:73,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-VERIFY.json,A377A295C2283DC08EB87384F15720DE99216AB0B5D53761944DF3B3116D343F,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-VERIFY;cta_test_status=PASS
UI031-TRACE-CTA-P1-04-RESEND,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/auth/otp_screen_test.dart#Resend clears OTP and applies server verification window,N/A,N/A,442:73,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-RESEND.json,4D5963E01998132B3CD7F55FA7FCF8C275DB45FF102321501D306C0798053B2F,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-RESEND;cta_test_status=PASS
UI031-TRACE-CTA-P1-04-CHANGE-EMAIL,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/features/auth/otp_screen_test.dart#Expired OTP change-email action preserves email,N/A,N/A,442:73,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-CHANGE-EMAIL.json,0535A8C9F991194C90298DA6CE839AC26887E06ABDD0025C87A886AD56295150,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-CHANGE-EMAIL;cta_test_status=PASS
UI031-TRACE-CTA-P1-04-BACK-REGISTER,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:73,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-BACK-REGISTER.json,5859E410780B4E3335D606EDA13598C80CD628F149591833C365E7EF35540C83,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-BACK-REGISTER;cta_test_status=PASS
UI031-TRACE-CTA-P1-05-PET-DETAIL,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:102,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-05-PET-DETAIL.json,F4AF4D34FAE009362B80B9880465C2D19CA0767AED3BC13C5413F990FF4FD9EB,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-05-PET-DETAIL;cta_test_status=PASS
UI031-TRACE-CTA-P1-05-ADD-PET,PASS,CTA_ROW_EXECUTION_MANIFEST,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:102,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-05-ADD-PET.json,27A1B1C33595E05C2B115B1B388406209A7D76E102C0C75CD030C1F20D92AEF1,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-05-ADD-PET;cta_test_status=PASS
